target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2025-11-15,0.200,47.41967765631345,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.250,51.03565039573468,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.300,54.477721875935174,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.350,57.89374817661764,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.400,61.316789125825316,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.450,64.82043483046685,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.500,68.47059077632893,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.550,72.29482350177821,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.600,76.43422443112208,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.650,80.92138713474827,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.700,85.94095218774014,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.750,91.75008236108718,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.800,98.62355068142963,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.850,107.30444933773752,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.900,119.24134099152909,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.950,139.57659953743251,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.975,160.12236398090815,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.990,187.03514814898907,2025-11-15,0,wk inc flu hosp,quantile,13
2025-11-15,0.010,3.385961194243006,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.025,4.163491538417758,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.050,4.94838382191056,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.100,6.018448537441379,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.150,6.844139660300447,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.200,7.567621231838556,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.250,8.245672305222891,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.300,8.893641586771885,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.350,9.538999958149896,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.400,10.187847992295856,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.450,10.854101482203033,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.500,11.550387857920636,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.550,12.28214022255316,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.600,13.076675384844705,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.650,13.940722757502542,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.700,14.910515569115821,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.750,16.03687239614113,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.800,17.374833781418083,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.850,19.072189118601415,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.900,21.418887179855577,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.950,25.44700362851131,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.975,29.551100412059494,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.990,34.97233541083514,2025-11-15,0,wk inc flu hosp,quantile,15
2025-11-15,0.010,3.589239466170313,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.025,4.462456400386841,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.050,5.352989013286366,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.100,6.579728301382955,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.150,7.535081015440889,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.200,8.377786539655157,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.250,9.171945397856257,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.300,9.934548633435842,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.350,10.697428970366644,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.400,11.467611034994492,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.450,12.261586827829529,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.500,13.094566462020541,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.550,13.973330450796665,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.600,14.931182250814485,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.650,15.976966896439663,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.700,17.155586752743194,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.750,18.5305485997665,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.800,20.17176027282878,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.850,22.26536316924524,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.900,25.17940625566883,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.950,30.228437221826013,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.975,35.4263477189519,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.990,42.36408921724825,2025-11-15,0,wk inc flu hosp,quantile,16
2025-11-15,0.010,22.856388882839735,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.025,25.970764071372518,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.050,28.998338099121934,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.100,32.97113749562592,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.150,35.93401432087472,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.200,38.466874942856165,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.250,40.792838501431156,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.300,42.9763202863144,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.350,45.11598206726485,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.400,47.23466268408467,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.450,49.37867247480348,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.500,51.58760597217752,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.550,53.87651986604531,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.600,56.326667913210095,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.650,58.952543519458175,2025-11-15,0,wk inc flu hosp,quantile,17
2025-11-15,0.700,61.855315592446466,2025-11-15,0,wk inc flu hosp,quantile,17
